DEB [20210106-15:15:25.386] thr=1   paramiko.transport: starting thread (client mode): 0x46a16af0
ERR [20210106-15:18:49.927] thr=14  paramiko.transport:     raise SSHException(
ERR [20210106-15:18:49.927] thr=14  paramiko.transport: paramiko.ssh_exception.SSHException: Error reading SSH protocol banner[WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:49.927] thr=14  paramiko.transport: 
DEB [20210106-15:18:52.937] thr=15  paramiko.transport: starting thread (client mode): 0xb20df4f0
DEB [20210106-15:18:52.938] thr=15  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
ERR [20210106-15:18:52.938] thr=15  paramiko.transport: Exception: Error reading SSH protocol banner[WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:52.941] thr=15  paramiko.transport: Traceback (most recent call last):
ERR [20210106-15:18:52.942] thr=15  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2211, in _check_banner
ERR [20210106-15:18:52.942] thr=15  paramiko.transport:     buf = self.packetizer.readline(timeout)
ERR [20210106-15:18:52.942] thr=15  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\packet.py", line 380, in readline
ERR [20210106-15:18:52.942] thr=15  paramiko.transport:     buf += self._read_timeout(timeout)
ERR [20210106-15:18:52.942] thr=15  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\packet.py", line 607, in _read_timeout
ERR [20210106-15:18:52.942] thr=15  paramiko.transport:     x = self.__socket.recv(128)
ERR [20210106-15:18:52.942] thr=15  paramiko.transport: ConnectionAbortedError: [WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:52.942] thr=15  paramiko.transport: 
ERR [20210106-15:18:52.942] thr=15  paramiko.transport: During handling of the above exception, another exception occurred:
ERR [20210106-15:18:52.942] thr=15  paramiko.transport: 
ERR [20210106-15:18:52.942] thr=15  paramiko.transport: Traceback (most recent call last):
ERR [20210106-15:18:52.942] thr=15  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2039, in run
ERR [20210106-15:18:52.942] thr=15  paramiko.transport:     self._check_banner()
ERR [20210106-15:18:52.942] thr=15  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2215, in _check_banner
ERR [20210106-15:18:52.942] thr=15  paramiko.transport:     raise SSHException(
ERR [20210106-15:18:52.942] thr=15  paramiko.transport: paramiko.ssh_exception.SSHException: Error reading SSH protocol banner[WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:52.942] thr=15  paramiko.transport: 
DEB [20210106-15:18:55.954] thr=16  paramiko.transport: starting thread (client mode): 0xb21350a0
DEB [20210106-15:18:55.956] thr=16  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
ERR [20210106-15:18:55.957] thr=16  paramiko.transport: Exception: Error reading SSH protocol banner[WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:55.958] thr=16  paramiko.transport: Traceback (most recent call last):
ERR [20210106-15:18:55.958] thr=16  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2211, in _check_banner
ERR [20210106-15:18:55.958] thr=16  paramiko.transport:     buf = self.packetizer.readline(timeout)
ERR [20210106-15:18:55.959] thr=16  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\packet.py", line 380, in readline
ERR [20210106-15:18:55.959] thr=16  paramiko.transport:     buf += self._read_timeout(timeout)
ERR [20210106-15:18:55.959] thr=16  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\packet.py", line 607, in _read_timeout
ERR [20210106-15:18:55.959] thr=16  paramiko.transport:     x = self.__socket.recv(128)
ERR [20210106-15:18:55.959] thr=16  paramiko.transport: ConnectionAbortedError: [WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:55.959] thr=16  paramiko.transport: 
ERR [20210106-15:18:55.960] thr=16  paramiko.transport: During handling of the above exception, another exception occurred:
ERR [20210106-15:18:55.960] thr=16  paramiko.transport: 
ERR [20210106-15:18:55.960] thr=16  paramiko.transport: Traceback (most recent call last):
ERR [20210106-15:18:55.960] thr=16  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2039, in run
ERR [20210106-15:18:55.960] thr=16  paramiko.transport:     self._check_banner()
ERR [20210106-15:18:55.961] thr=16  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2215, in _check_banner
ERR [20210106-15:18:55.961] thr=16  paramiko.transport:     raise SSHException(
ERR [20210106-15:18:55.961] thr=16  paramiko.transport: paramiko.ssh_exception.SSHException: Error reading SSH protocol banner[WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:55.961] thr=16  paramiko.transport: 
DEB [20210106-15:18:58.970] thr=17  paramiko.transport: starting thread (client mode): 0xb21358e0
DEB [20210106-15:18:58.971] thr=17  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
ERR [20210106-15:18:58.972] thr=17  paramiko.transport: Exception: Error reading SSH protocol banner[WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:58.975] thr=17  paramiko.transport: Traceback (most recent call last):
ERR [20210106-15:18:58.975] thr=17  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2211, in _check_banner
ERR [20210106-15:18:58.975] thr=17  paramiko.transport:     buf = self.packetizer.readline(timeout)
ERR [20210106-15:18:58.976] thr=17  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\packet.py", line 380, in readline
ERR [20210106-15:18:58.976] thr=17  paramiko.transport:     buf += self._read_timeout(timeout)
ERR [20210106-15:18:58.976] thr=17  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\packet.py", line 607, in _read_timeout
ERR [20210106-15:18:58.976] thr=17  paramiko.transport:     x = self.__socket.recv(128)
ERR [20210106-15:18:58.976] thr=17  paramiko.transport: ConnectionAbortedError: [WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:58.977] thr=17  paramiko.transport: 
ERR [20210106-15:18:58.977] thr=17  paramiko.transport: During handling of the above exception, another exception occurred:
ERR [20210106-15:18:58.978] thr=17  paramiko.transport: 
ERR [20210106-15:18:58.979] thr=17  paramiko.transport: Traceback (most recent call last):
ERR [20210106-15:18:58.979] thr=17  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2039, in run
ERR [20210106-15:18:58.980] thr=17  paramiko.transport:     self._check_banner()
ERR [20210106-15:18:58.980] thr=17  paramiko.transport:   File "C:\ProgramData\Anaconda3\lib\site-packages\paramiko\transport.py", line 2215, in _check_banner
ERR [20210106-15:18:58.980] thr=17  paramiko.transport:     raise SSHException(
ERR [20210106-15:18:58.980] thr=17  paramiko.transport: paramiko.ssh_exception.SSHException: Error reading SSH protocol banner[WinError 10053] Se ha anulado una conexión establecida por el software en su equipo host
ERR [20210106-15:18:58.980] thr=17  paramiko.transport: 
DEB [20210106-15:18:58.984] thr=1   paramiko.transport: EOF in transport thread
DEB [20210106-15:18:58.986] thr=3   paramiko.transport: EOF in transport thread
DEB [20210106-15:18:58.987] thr=5   paramiko.transport: EOF in transport thread
DEB [20210106-15:18:58.989] thr=7   paramiko.transport: EOF in transport thread
DEB [20210106-15:19:14.177] thr=1   paramiko.transport: starting thread (client mode): 0xd7316af0
DEB [20210106-15:19:14.179] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210106-15:19:14.186] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210106-15:19:14.187] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210106-15:19:14.190] thr=1   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210106-15:19:14.191] thr=1   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210106-15:19:14.192] thr=1   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210106-15:19:14.192] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210106-15:19:14.193] thr=1   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210106-15:19:14.193] thr=1   paramiko.transport: Compression agreed: none
DEB [20210106-15:19:14.197] thr=1   paramiko.transport: Got server p (2048 bits)
DEB [20210106-15:19:14.357] thr=1   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210106-15:19:14.358] thr=1   paramiko.transport: Switch to new keys ...
DEB [20210106-15:19:14.359] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.1.61: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210106-15:19:14.419] thr=2   paramiko.transport: Trying discovered key b'08367b315a8aebe0b26b0229add9ffd4' in C:\Users\Usuario/.ssh/id_rsa
DEB [20210106-15:19:14.422] thr=1   paramiko.transport: userauth is OK
INF [20210106-15:19:14.567] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20210106-15:19:14.568] thr=1   paramiko.transport: userauth is OK
INF [20210106-15:19:16.631] thr=1   paramiko.transport: Authentication (password) failed.
DEB [20210106-15:19:19.641] thr=3   paramiko.transport: starting thread (client mode): 0xd77d17f0
DEB [20210106-15:19:19.642] thr=3   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210106-15:19:19.649] thr=3   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210106-15:19:19.649] thr=3   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210106-15:19:19.655] thr=3   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210106-15:19:19.655] thr=3   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210106-15:19:19.656] thr=3   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210106-15:19:19.656] thr=3   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210106-15:19:19.657] thr=3   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210106-15:19:19.657] thr=3   paramiko.transport: Compression agreed: none
DEB [20210106-15:19:19.660] thr=3   paramiko.transport: Got server p (2048 bits)
DEB [20210106-15:19:19.878] thr=3   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210106-15:19:19.883] thr=3   paramiko.transport: Switch to new keys ...
DEB [20210106-15:19:19.885] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.1.61: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210106-15:19:19.966] thr=2   paramiko.transport: Trying discovered key b'08367b315a8aebe0b26b0229add9ffd4' in C:\Users\Usuario/.ssh/id_rsa
DEB [20210106-15:19:19.968] thr=3   paramiko.transport: userauth is OK
INF [20210106-15:19:20.095] thr=3   paramiko.transport: Authentication (publickey) failed.
DEB [20210106-15:19:20.096] thr=3   paramiko.transport: userauth is OK
INF [20210106-15:19:22.175] thr=3   paramiko.transport: Authentication (password) failed.
DEB [20210106-15:19:25.181] thr=4   paramiko.transport: starting thread (client mode): 0xd77dbe80
DEB [20210106-15:19:25.182] thr=4   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210106-15:19:25.190] thr=4   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210106-15:19:25.190] thr=4   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210106-15:19:25.194] thr=4   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210106-15:19:25.194] thr=4   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210106-15:19:25.195] thr=4   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210106-15:19:25.195] thr=4   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210106-15:19:25.196] thr=4   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210106-15:19:25.196] thr=4   paramiko.transport: Compression agreed: none
DEB [20210106-15:19:25.199] thr=4   paramiko.transport: Got server p (2048 bits)
DEB [20210106-15:19:25.419] thr=4   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210106-15:19:25.420] thr=4   paramiko.transport: Switch to new keys ...
DEB [20210106-15:19:25.421] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.1.61: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210106-15:19:25.471] thr=2   paramiko.transport: Trying discovered key b'08367b315a8aebe0b26b0229add9ffd4' in C:\Users\Usuario/.ssh/id_rsa
DEB [20210106-15:19:25.471] thr=4   paramiko.transport: userauth is OK
INF [20210106-15:19:30.534] thr=4   paramiko.transport: Authentication (publickey) failed.
DEB [20210106-15:19:30.536] thr=4   paramiko.transport: userauth is OK
INF [20210106-15:19:32.788] thr=4   paramiko.transport: Authentication (password) failed.
DEB [20210106-15:19:35.796] thr=5   paramiko.transport: starting thread (client mode): 0xd7d73520
DEB [20210106-15:19:35.798] thr=5   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210106-15:19:35.812] thr=5   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210106-15:19:35.812] thr=5   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210106-15:19:35.816] thr=5   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210106-15:19:35.816] thr=5   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210106-15:19:35.817] thr=5   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210106-15:19:35.817] thr=5   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210106-15:19:35.818] thr=5   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210106-15:19:35.818] thr=5   paramiko.transport: Compression agreed: none
DEB [20210106-15:19:35.824] thr=5   paramiko.transport: Got server p (2048 bits)
DEB [20210106-15:19:36.053] thr=5   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210106-15:19:36.054] thr=5   paramiko.transport: Switch to new keys ...
DEB [20210106-15:19:36.055] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.1.61: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210106-15:19:36.087] thr=2   paramiko.transport: Trying discovered key b'08367b315a8aebe0b26b0229add9ffd4' in C:\Users\Usuario/.ssh/id_rsa
DEB [20210106-15:19:36.091] thr=5   paramiko.transport: userauth is OK
INF [20210106-15:19:36.173] thr=5   paramiko.transport: Authentication (publickey) failed.
DEB [20210106-15:19:36.174] thr=5   paramiko.transport: userauth is OK
INF [20210106-15:19:38.912] thr=5   paramiko.transport: Authentication (password) failed.
DEB [20210106-15:19:41.921] thr=6   paramiko.transport: starting thread (client mode): 0xd7757c40
DEB [20210106-15:19:41.922] thr=6   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210106-15:19:41.931] thr=6   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210106-15:19:41.932] thr=6   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210106-15:19:41.936] thr=6   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210106-15:19:41.936] thr=6   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210106-15:19:41.936] thr=6   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210106-15:19:41.936] thr=6   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210106-15:19:41.936] thr=6   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210106-15:19:41.936] thr=6   paramiko.transport: Compression agreed: none
DEB [20210106-15:19:41.943] thr=6   paramiko.transport: Got server p (2048 bits)
DEB [20210106-15:19:42.105] thr=6   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210106-15:19:42.105] thr=6   paramiko.transport: Switch to new keys ...
DEB [20210106-15:19:42.106] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.1.61: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210106-15:19:42.149] thr=2   paramiko.transport: Trying discovered key b'08367b315a8aebe0b26b0229add9ffd4' in C:\Users\Usuario/.ssh/id_rsa
DEB [20210106-15:19:42.150] thr=6   paramiko.transport: userauth is OK
INF [20210106-15:20:02.149] thr=6   paramiko.transport: Authentication (publickey) failed.
DEB [20210106-15:20:02.152] thr=6   paramiko.transport: userauth is OK
INF [20210106-15:20:04.465] thr=6   paramiko.transport: Authentication (password) failed.
DEB [20210106-15:20:07.470] thr=7   paramiko.transport: starting thread (client mode): 0xd7d7a070
DEB [20210106-15:20:07.472] thr=7   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210106-15:20:07.481] thr=7   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210106-15:20:07.483] thr=7   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210106-15:20:07.487] thr=7   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210106-15:20:07.487] thr=7   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210106-15:20:07.487] thr=7   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210106-15:20:07.487] thr=7   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210106-15:20:07.487] thr=7   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210106-15:20:07.487] thr=7   paramiko.transport: Compression agreed: none
DEB [20210106-15:20:07.499] thr=7   paramiko.transport: Got server p (2048 bits)
DEB [20210106-15:20:07.752] thr=7   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210106-15:20:07.754] thr=7   paramiko.transport: Switch to new keys ...
DEB [20210106-15:20:07.755] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.1.61: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210106-15:20:07.834] thr=2   paramiko.transport: Trying discovered key b'08367b315a8aebe0b26b0229add9ffd4' in C:\Users\Usuario/.ssh/id_rsa
DEB [20210106-15:20:07.835] thr=7   paramiko.transport: userauth is OK
INF [20210106-15:20:07.924] thr=7   paramiko.transport: Authentication (publickey) failed.
DEB [20210106-15:20:07.926] thr=7   paramiko.transport: userauth is OK
INF [20210106-15:20:09.590] thr=7   paramiko.transport: Authentication (password) failed.
DEB [20210106-15:20:12.597] thr=8   paramiko.transport: starting thread (client mode): 0xd7d80640
DEB [20210106-15:20:12.598] thr=8   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210106-15:20:12.605] thr=8   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210106-15:20:12.605] thr=8   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
